GO:0001653	0.023741697239746	3
GO:0002252	0.00880542584565872	3
GO:0002253	0.00933431892316509	4
GO:0002548	0.0224278054883473	5
GO:0002684	0.00918676678820535	3
GO:0003009	0.00814523282084868	9
GO:0003012	0.0128371601086039	8
GO:0004252	0.0213919102697088	3
GO:0004497	0.00737514689121442	4
GO:0004857	0.0261603300223156	3
GO:0004866	0.00838868034330351	11
GO:0004867	0.0181970696081841	10
GO:0005125	0.00723246307475072	6
GO:0005126	0.00636417702532384	5
GO:0005179	0.0146829447276333	5
GO:0005201	0.00552314618015512	6
GO:0005506	0.0193938033152064	3
GO:0005746	0.0183669261433738	5
GO:0005747	0.015377630629185	5
GO:0005861	0.00322118877385548	9
GO:0005865	0.00756000546695723	9
GO:0006694	0.00480306346517344	8
GO:0006695	0.0101054337561098	5
GO:0006805	0.0102916433571636	3
GO:0006936	0.0122680504892612	8
GO:0006937	0.0117016074407277	7
GO:0006941	0.00413540139533854	9
GO:0006952	0.0149090205851702	3
GO:0006954	0.0148099688060519	5
GO:0006955	0.0238182202675392	8
GO:0006956	0.0113663369054042	10
GO:0006959	0.00930030867619302	10
GO:0007276	0.00270329613305539	3
GO:0007281	0.00133188248605411	3
GO:0007292	9.22423125701522e-05	3
GO:0007338	0.0122003689097538	3
GO:0007339	0.00644413621480605	7
GO:0007596	0.0213421482725367	3
GO:0007599	0.0165183772751279	3
GO:0008009	0.00468193093467968	8
GO:0008028	0.0199100700792262	3
GO:0008202	0.00758427720307127	6
GO:0008203	0.0160520521165185	6
GO:0008395	0.0115929514421376	4
GO:0008528	0.0202651314499997	3
GO:0009072	0.0215684354763777	4
GO:0009074	0.0279417899720818	4
GO:0009566	0.00948717504690369	3
GO:0009607	0.0153119391592882	4
GO:0009897	0.0276996597577215	5
GO:0009988	0.0075756212973244	6
GO:0010466	0.0164088638071372	9
GO:0010951	0.0143669552768211	6
GO:0015370	0.0258961634209847	4
GO:0016125	0.0103014231689911	5
GO:0016126	0.0066163785774823	7
GO:0016705	0.00900697834682518	3
GO:0017144	0.0123660079800986	3
GO:0019882	0.0189082279043132	3
GO:0019953	0.00616421714484441	3
GO:0020037	0.0179528563823976	5
GO:0022412	0.000102888405080126	3
GO:0030016	0.00907368766400672	9
GO:0030017	0.00722209995488698	9
GO:0030018	0.0113895362942295	4
GO:0030198	0.0381935042586916	3
GO:0030312	0.00455633381431679	8
GO:0030414	0.00425173882495633	10
GO:0030545	0.01438909481004	7
GO:0030546	0.0123633408616389	7
GO:0030593	0.0120008225465356	3
GO:0030964	0.015377630629185	5
GO:0031012	0.00455633381431679	8
GO:0031674	0.0108144921793858	4
GO:0032504	0.00357443188074035	3
GO:0034341	0.0141720248539365	5
GO:0035036	0.00644413621480605	7
GO:0035803	0.00644413621480605	7
GO:0036379	0.00756000546695723	9
GO:0042379	0.00468193093467968	8
GO:0042493	0.0126107143267622	3
GO:0042611	0.0108113285839794	3
GO:0042613	0.0113524042998685	3
GO:0042737	0.0123660079800986	3
GO:0042738	0.0123660079800986	3
GO:0043062	0.0381935042586916	3
GO:0043186	0.0119840591557107	3
GO:0043207	0.015505629496834	4
GO:0043292	0.00948431005441511	9
GO:0043627	0.0130428216540222	4
GO:0044419	0.0223725305452879	4
GO:0044703	0.00616421714484441	3
GO:0045229	0.0381935042586916	3
GO:0045271	0.015377630629185	5
GO:0045861	0.0233885633494125	7
GO:0046906	0.0129711769368548	5
GO:0048018	0.0123633408616389	7
GO:0048020	0.0190078562075661	7
GO:0048247	0.02206945072153	6
GO:0048477	0.00776576381071388	4
GO:0048609	0.00270329613305539	3
GO:0050776	0.00152077554767559	3
GO:0050778	0.00121756283202052	3
GO:0050817	0.0206641402444985	3
GO:0050878	0.0199910887814781	3
GO:0050879	0.00755112976951187	8
GO:0050881	0.00755112976951187	8
GO:0051346	0.0245041018570812	4
GO:0051704	0.00616421714484441	3
GO:0051707	0.015505629496834	4
GO:0060048	0.0129492840843509	9
GO:0060293	0.0187363288823635	3
GO:0060969	0.0379245075393541	3
GO:0061134	0.00733698996128583	10
GO:0061135	0.00558718430917036	10
GO:0062023	0.0132911718625136	4
GO:0070098	0.0180841256319743	7
GO:0070469	0.0185261421526643	5
GO:0070555	0.0216749241912691	5
GO:0071346	0.0141720248539365	5
GO:0071347	0.0285827522287803	3
GO:0071391	0.0176852604861082	6
GO:0071674	0.0165080349233891	4
GO:0072676	0.0201094304839193	6
GO:0090257	0.0129991961953859	10
GO:0098803	0.0136689974734324	5
GO:1901606	0.0171770228256396	3
GO:1901617	0.0358943737714024	4
GO:1902652	0.011732577420988	4
GO:1902653	0.0101054337561098	5
GO:1990266	0.0191428724439379	3
GO:1990868	0.0155636894807276	6
GO:1990869	0.0155636894807276	6
GO:2000241	0.00194656399322552	3
GO:2000243	0.00177874593400148	3
