GO:0000209	0.00151380307466636	8
GO:0000245	0.00665959867700035	4
GO:0000375	4.02384021410232e-05	12
GO:0000377	4.02384021410232e-05	12
GO:0000398	4.02384021410232e-05	12
GO:0000725	0.00469121124255748	3
GO:0000902	0.00111675419787379	3
GO:0000904	0.000223389830555106	3
GO:0001894	0.0043793547115847	4
GO:0006139	0.00119141288426046	13
GO:0006259	0.00127542414786617	9
GO:0006260	0.00167461551632432	5
GO:0006261	0.00371801603350956	4
GO:0006281	0.000545081843000256	9
GO:0006302	0.00301022661390985	6
GO:0006325	0.00184709095657349	16
GO:0006338	0.00159900844841684	7
GO:0006351	0.00281227299483754	5
GO:0006352	0.00307318134219895	5
GO:0006354	0.00663139560268939	4
GO:0006355	0.0022898789516612	4
GO:0006364	0.000883507024446871	9
GO:0006367	0.00425489195473547	3
GO:0006368	0.0061242620765121	3
GO:0006396	0.000191160092638255	14
GO:0006397	0.000645458390730461	14
GO:0006399	0.00148867790885782	12
GO:0006400	0.00221952843385847	4
GO:0006401	0.000409896747288103	3
GO:0006402	0.00266702194163823	3
GO:0006412	0.00208926319796892	10
GO:0006464	0.000635963732050299	17
GO:0006473	0.00156012577614559	12
GO:0006475	0.00148205623331973	9
GO:0006479	0.00595704610086453	3
GO:0006505	0.00858393454199971	4
GO:0006506	0.00858393454199971	4
GO:0006508	0.00526167259978764	4
GO:0006511	0.000723935617709091	15
GO:0006518	0.00308563641550717	6
GO:0006605	0.00435669732761183	5
GO:0006664	0.00410626776052459	3
GO:0006725	0.000269414242675902	10
GO:0006807	0.0019988084747172	14
GO:0006810	0.00223322460113487	3
GO:0006820	0.0013047320765449	4
GO:0006886	0.00129926867885509	13
GO:0006887	0.00406236926984023	4
GO:0006888	0.00350642804126232	10
GO:0006906	0.00329004410875065	4
GO:0006913	0.00322932314045757	4
GO:0006914	0.00336055582842176	3
GO:0006974	0.000909552480485039	10
GO:0006996	0.000125231315581262	15
GO:0007005	0.00207257875565422	4
GO:0007007	0.00861312264044829	3
GO:0007015	0.00142583749725053	3
GO:0007017	0.00457653900618702	4
GO:0007018	0.00175468074456705	3
GO:0007034	0.0020566857449026	4
GO:0007051	0.00329874884442088	3
GO:0007154	0.00262360057433269	3
GO:0007163	0.00283088162349918	4
GO:0007165	0.00281186909672331	3
GO:0007249	0.00339147133931435	3
GO:0007275	0.00303571324762969	3
GO:0007399	0.00281271721252018	3
GO:0007409	0.000882597897293615	3
GO:0007411	0.00204722970376811	3
GO:0007600	0.00350285329550472	3
GO:0007601	0.00240956294435306	7
GO:0008033	0.00289842108251267	9
GO:0008104	0.00117294491580363	16
GO:0008152	0.00160108248521996	5
GO:0008213	0.00595704610086453	3
GO:0008380	0.000443246433201174	14
GO:0009057	0.000924665178748619	13
GO:0009058	0.00470708043639129	3
GO:0009059	0.00296151176730169	8
GO:0009100	0.00223568734079202	3
GO:0009101	0.00394952286111307	3
GO:0009451	0.000935936299491135	4
GO:0009653	0.00104997669291569	3
GO:0009889	0.00113750119499176	4
GO:0009891	0.000606011941428808	3
GO:0009893	0.00399553748072388	4
GO:0009987	0.00120097907352965	13
GO:0010256	0.00531340027112896	3
GO:0010467	0.00178828484623334	13
GO:0010468	0.000504808948230364	4
GO:0010498	0.001203604741492	14
GO:0010556	0.0010178923219841	4
GO:0010557	0.00294839000476514	5
GO:0010604	0.00584058327366044	5
GO:0015031	0.000203084905365398	12
GO:0015833	0.000328876153954174	12
GO:0016043	0.000428191339300223	14
GO:0016049	0.00384918398336995	3
GO:0016050	0.0017973784809569	4
GO:0016070	0.00136095982486317	13
GO:0016071	0.000170770333724517	13
GO:0016072	0.00164767489449083	10
GO:0016192	0.000163438047666439	10
GO:0016197	0.00308280839041795	9
GO:0016236	0.00358525712916835	3
GO:0016311	0.00397195810961298	3
GO:0016567	0.00152325607811935	3
GO:0016569	0.00212039934504761	13
GO:0016570	0.00205755604243735	13
GO:0016573	0.00240370796387478	10
GO:0017038	0.00432283124379647	3
GO:0018130	0.00180537850648694	4
GO:0018193	0.000724337817470292	9
GO:0018205	0.00179993460326988	14
GO:0018393	0.00148205623331973	9
GO:0018394	0.00208580645517447	10
GO:0019219	0.00200081547802328	5
GO:0019222	0.00389374358466151	4
GO:0019438	0.00223805498155786	4
GO:0019538	0.000585310420519344	14
GO:0019941	0.00157548090974918	15
GO:0022008	0.00221802009931811	3
GO:0022402	0.0024030548907933	6
GO:0022406	0.00407245548504481	4
GO:0022411	0.00414534608020155	4
GO:0022607	0.00235526300173722	4
GO:0022613	0.000226165502299671	11
GO:0022618	0.00134301574763978	9
GO:0023052	0.000787489178816135	3
GO:0030029	0.000339707121072581	3
GO:0030030	0.00167275226290284	7
GO:0030031	0.00408262010924514	3
GO:0030036	0.000334740414694497	3
GO:0030163	0.000980299151283256	11
GO:0030182	0.000284533110408581	3
GO:0031123	0.0025788895537982	4
GO:0031175	0.0029903642640989	5
GO:0031323	0.00415784222331677	4
GO:0031325	0.00268108725110729	5
GO:0031326	0.000790626571260093	4
GO:0031328	0.000382556416015976	3
GO:0031329	0.00532155557709849	3
GO:0032259	0.00322310514622521	8
GO:0032446	0.00490561845802365	7
GO:0032502	0.00389565533270425	3
GO:0032774	0.00276939431557441	5
GO:0032940	0.00425701523567498	4
GO:0032990	0.00101337160801356	3
GO:0033036	0.00100335703991066	13
GO:0033043	0.00479145491068574	3
GO:0033044	0.00466417111228422	3
GO:0033365	0.00144883203920742	10
GO:0033554	0.00257204732498807	6
GO:0034470	0.000960981066700205	12
GO:0034613	0.000546240703805193	14
GO:0034622	0.00141659849309557	6
GO:0034641	0.00196837422388421	12
GO:0034645	0.00328619581211265	8
GO:0034654	0.00180724395638323	4
GO:0034660	0.00094404579062931	13
GO:0036211	0.000635963732050299	17
GO:0036503	0.00461966252089676	5
GO:0042254	0.00115304037883054	9
GO:0042273	0.00163193291819103	4
GO:0042274	0.0037191054501807	3
GO:0042886	0.000396665602803418	12
GO:0043038	0.00596161600971028	4
GO:0043039	0.00596161600971028	4
GO:0043043	0.00187065097311792	8
GO:0043044	0.00658581049320773	3
GO:0043161	0.00280163361216772	15
GO:0043170	0.000136082400161633	16
GO:0043412	0.000531360286904224	17
GO:0043414	0.00287940665310024	4
GO:0043484	0.00322356796805781	5
GO:0043543	0.00262232355036136	10
GO:0043603	0.00126935930084388	3
GO:0043604	0.00112671155227081	5
GO:0043632	0.000732319323070639	14
GO:0043933	0.000777155621554737	7
GO:0044085	0.00176364706931834	8
GO:0044237	0.00042358807919824	10
GO:0044238	0.00246996499875724	12
GO:0044248	0.00158976093929435	5
GO:0044249	0.000558959057761389	3
GO:0044257	0.00166773953370889	14
GO:0044260	0.00068552141112856	16
GO:0044265	0.000536663062498908	15
GO:0044267	0.000404144591805461	17
GO:0044271	0.000188088984747847	4
GO:0044782	0.00448282177840391	4
GO:0045184	0.000693279774712977	13
GO:0045893	0.000610566254292467	3
GO:0045935	0.00347561429033754	6
GO:0046474	0.00447783920899336	3
GO:0046483	0.0014357896193623	12
GO:0046907	0.000216577991347098	15
GO:0048024	0.00482140252008704	5
GO:0048193	0.00162133843701485	11
GO:0048278	0.00558196369835839	4
GO:0048284	0.00364532854898993	4
GO:0048522	0.00207227290198713	4
GO:0048666	0.0021129968623681	6
GO:0048667	0.00058273814294185	3
GO:0048699	0.000608210274002268	3
GO:0048731	0.00286696034563663	4
GO:0048812	0.000651147865987174	3
GO:0048858	0.000521379846403299	3
GO:0048871	0.00340281521455965	3
GO:0050684	0.00470150643086575	6
GO:0050794	0.00208065625033029	3
GO:0050877	0.003780461983667	3
GO:0050953	0.00286344153631744	7
GO:0051168	0.00480051652698227	4
GO:0051169	0.00322932314045757	4
GO:0051171	0.00162475835636807	4
GO:0051173	0.00228275048012661	6
GO:0051179	0.00224371123525679	3
GO:0051205	0.00815537093587731	4
GO:0051234	0.000946901886785681	3
GO:0051252	0.0019088884344612	5
GO:0051254	0.00347846338501406	5
GO:0051276	0.000355037279300153	12
GO:0051301	0.00410521643131547	5
GO:0051493	0.00499889929719016	3
GO:0051603	0.00196547644305895	14
GO:0051640	0.00243085698772646	8
GO:0051641	0.000165167278492521	15
GO:0051649	0.000446410859506538	15
GO:0051656	0.00258783445027	3
GO:0060249	0.0075956826460237	5
GO:0060255	0.000821888678755521	4
GO:0060271	0.00304913533882888	3
GO:0060627	0.00527438553809025	3
GO:0061024	0.00418069144782321	4
GO:0061025	0.00529133345795424	4
GO:0061564	0.000832860360307655	3
GO:0061919	0.00336055582842176	3
GO:0065003	0.00224757517918885	5
GO:0070646	0.00464945872332223	6
GO:0070647	0.00188378738506024	9
GO:0070727	0.000651026008929442	14
GO:0071702	0.00112386731604449	4
GO:0071704	0.00219038666663125	6
GO:0071705	0.00176711866091038	8
GO:0071826	0.000946130756465926	9
GO:0071840	0.000689310137414874	16
GO:0072594	0.00129890070591245	4
GO:0072657	0.00322445459360366	8
GO:0080090	0.000915711019068395	3
GO:0090150	0.00481842678598157	4
GO:0090174	0.0047702539643162	4
GO:0090304	0.000397102279520464	14
GO:0090305	0.00431598463958747	4
GO:0097485	0.00204722970376811	3
GO:0097659	0.00270055759447048	5
GO:0099111	0.00772272976808373	3
GO:0120031	0.00372279530914797	3
GO:0120036	0.00198342776729917	7
GO:0120039	0.000612346505509736	3
GO:0140014	0.00172062780019091	3
GO:0140053	0.00415444028353372	4
GO:0140056	0.00407245548504481	4
GO:0140352	0.0045091625608113	3
GO:1901360	0.00214312340409033	10
GO:1901564	0.00212752752150549	5
GO:1901566	0.000982956416303878	3
GO:1901576	0.00280004468619195	3
GO:1902680	0.000610566254292467	3
GO:1903047	0.00396481252658916	5
GO:1903506	0.00219033873737545	4
GO:1903508	0.000610566254292467	3
GO:1903509	0.00410626776052459	3
GO:1990778	0.00368287860215363	3
GO:2000112	0.00117470250806338	4
GO:2001020	0.00485576073846373	6
GO:2001141	0.0020676924284865	4
