Gene_id	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
ENSELUG00000000927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000929	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0
ENSELUG00000000931	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	0
ENSELUG00000000932	5	2	17	12	0	11	0	0	0	0	0	0	12	5	0	1	2	6	0	0	0	0	0	0	21	7	8	0	14	4	10	0	0	0	0	0	3	16	2	4	1	3	0	0	0	0	0	0	4	0	149	13	33	1	0	0	0	0	0	0	23	1	2	6	0	5	0	0	0	0	0	0	3	6	9	1	2	0	0	0	0	0	0	0	9	9	19	7	3	17	0	0	0	0	0	0
ENSELUG00000000933	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
ENSELUG00000000934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000939	1	0	1	3	0	0	0	0	0	0	0	0	7	2	0	0	0	3	0	0	0	0	0	0	6	2	13	0	2	0	5	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	28	2	13	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	1	2	10	4	1	3	0	0	0	0	0	0
ENSELUG00000000940	33	4	53	19	6	16	3	0	0	0	0	0	37	15	2	3	11	21	1	0	0	0	0	0	47	32	26	6	40	10	44	0	0	0	0	0	8	40	4	2	1	14	1	0	0	0	0	0	5	2	345	21	90	2	0	0	0	0	0	0	17	13	3	17	12	11	0	0	0	0	0	0	30	9	16	0	1	1	0	0	0	0	0	0	38	91	68	35	11	17	0	0	0	0	0	0
ENSELUG00000000941	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	0	0	0	0
ENSELUG00000000942	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSELUG00000000943	44	5	56	21	2	13	0	0	0	0	0	0	30	10	3	2	12	27	0	0	0	0	0	0	47	43	47	9	36	7	56	0	0	0	0	0	7	40	6	15	1	16	0	0	0	0	0	0	4	1	245	39	84	1	0	0	0	0	0	0	45	36	13	12	16	10	0	0	0	0	0	0	19	15	17	1	2	0	0	0	0	0	0	0	31	93	76	36	26	42	0	0	0	0	0	0
ENSELUG00000000944	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	2	1	0	0	0	0	0	0	0	2	1	13	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	43	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	10	0	29	0	0	0	0	0	0	0
ENSELUG00000000945	0	1	0	3	1	1	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	146	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	785	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	119	3	1	2	0	0	0	0	0	0	0	0
ENSELUG00000000947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000949	1	0	4	3	1	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSELUG00000000950	0	0	17	5	1	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	1	1	3	0	7	0	0	0	0	0	1	11	0	5	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	5	0	0	1	0	0	0	0	0	0
ENSELUG00000000951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000952	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0
ENSELUG00000000953	4	2	3	0	0	1	0	0	0	0	0	0	1	2	1	1	2	2	0	0	0	0	0	0	56	1	4	0	4	2	5	0	0	0	0	0	0	8	3	2	1	0	0	0	0	0	0	0	1	0	582	1	8	0	0	0	0	0	0	0	4	4	1	2	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	2	0	0	51	4	5	3	1	3	0	0	0	0	0	0
ENSELUG00000000954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000956	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSELUG00000000957	7	21	10	6	30	9	0	0	0	0	0	0	31	5	5	9	4	3	0	0	0	0	0	0	14	5	9	1	626	12	5	0	0	0	0	0	34	14	634	5	2	6	2	0	0	0	0	0	4	0	14	2	9	0	0	0	0	0	0	0	7	5	15	6	1	96	0	0	0	0	0	0	445	3	6	3	5	3	0	0	0	0	0	0	4	13	9	8	2	259	0	0	0	0	0	0
ENSELUG00000000958	8	1	17	1	0	2	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	10	7	7	0	1	5	1	0	0	0	0	0	2	4	3	1	0	1	0	0	0	0	0	0	0	0	55	2	12	0	0	0	0	0	0	0	5	2	0	4	0	1	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	5	8	14	5	1	3	0	0	0	0	0	0
ENSELUG00000000959	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000960	6	1	39	10	1	13	0	0	0	0	0	0	13	3	0	2	4	9	1	0	0	0	0	0	10	11	11	1	15	6	19	0	0	0	0	0	2	15	1	8	1	5	0	0	0	0	0	0	0	1	28	18	53	1	0	0	0	0	0	0	7	5	1	8	7	1	0	0	0	0	0	0	6	7	8	0	0	0	0	0	0	0	0	0	4	16	53	9	2	9	0	0	0	0	0	0
ENSELUG00000000961	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	3	0	0	0	0	0	0
ENSELUG00000000962	14	1	27	9	3	2	0	0	0	0	0	0	3	2	1	2	0	0	0	0	0	0	0	0	2	19	4	0	4	5	18	0	0	0	0	0	1	15	0	1	0	0	0	0	0	0	0	0	1	0	7	1	32	2	0	0	0	0	0	0	1	3	0	6	5	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	4	21	5	1	1	0	0	0	0	0	0
ENSELUG00000000963	15	1	29	6	2	10	0	0	0	0	0	0	8	8	2	1	7	11	0	0	0	0	0	0	8	24	12	1	17	5	28	0	0	0	0	0	4	30	1	3	0	8	0	0	0	0	0	0	2	0	72	11	56	1	0	0	0	0	0	0	25	6	1	3	4	6	0	0	0	0	0	0	6	4	9	2	1	0	0	0	0	0	0	0	6	39	55	19	7	6	0	0	0	0	0	0
ENSELUG00000000966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSELUG00000000967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000969	2	1	5	11	4	6	1	0	0	0	0	0	6	6	1	4	2	3	0	0	0	0	0	0	5	3	5	0	6	1	26	0	0	0	0	0	0	14	2	0	1	2	0	0	0	0	0	0	2	0	45	4	20	0	0	0	0	0	0	0	7	4	0	7	2	0	0	0	0	0	0	0	3	1	4	0	0	1	0	0	0	0	0	0	0	10	36	17	3	2	0	0	0	0	0	0
ENSELUG00000000970	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	0	0	0	0
ENSELUG00000000971	5	0	24	11	1	3	0	0	0	0	0	0	16	4	1	2	6	8	0	0	0	0	0	0	15	4	15	3	8	1	37	0	0	0	0	0	4	25	3	6	0	3	0	0	0	0	0	0	1	0	56	18	48	0	0	0	0	0	0	0	11	2	1	6	7	3	0	0	0	0	0	0	4	4	5	1	0	1	0	0	0	0	0	0	9	10	24	19	2	7	0	0	0	0	0	0
ENSELUG00000000972	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	55	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	10	0	0	0	0	0	0	0	0	0
ENSELUG00000000978	66	5	39	15	5	11	2	0	0	0	0	0	13	11	1	2	12	10	1	0	0	0	0	0	29	29	87	2	21	6	26	0	0	0	0	0	4	37	2	3	0	10	0	0	0	0	0	0	2	0	262	17	51	2	0	0	0	0	0	0	54	23	1	10	8	5	0	0	0	0	0	0	5	7	13	1	0	0	0	0	0	0	0	0	29	45	54	61	8	8	0	0	0	0	0	0
ENSELUG00000000979	2	2	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	26	0	0	0	0	0	0	7	1	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	11	53	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	165	1	1	2	0	0	0	0	0	0	0
ENSELUG00000000980	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSELUG00000000981	4	0	6	1	0	2	0	0	0	0	0	0	1	3	0	0	5	1	1	0	0	0	0	0	3	7	1	1	29	1	29	0	0	0	0	0	6	21	0	4	0	2	0	0	0	0	0	0	2	0	10	4	24	0	0	0	0	0	0	0	1	3	1	0	8	0	0	0	0	0	0	0	1	2	4	1	0	0	0	0	0	0	0	0	0	12	14	9	1	0	0	0	0	0	0	0
ENSELUG00000000982	0	0	2	3	0	8	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	25	0	0	0	0	0	0	10	0	4	0	1	0	0	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	3	3	0	0	0	0	0	0	0	0
ENSELUG00000000983	17	11	6	3	1	6	1	0	0	0	0	0	10	4	0	2	4	4	0	0	0	0	0	0	6	13	20	1	214	7	19	0	0	0	0	0	27	21	2	3	0	7	0	0	0	0	0	0	0	0	13	6	32	0	0	0	0	0	0	0	18	11	12	3	7	4	0	0	0	0	0	0	9	9	6	0	0	0	0	0	0	0	0	0	0	12	28	17	5	29	0	0	0	0	0	0
ENSELUG00000000985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000986	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000987	1	0	1	0	2	0	0	0	0	0	0	0	2	1	1	0	1	9	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	3	0	0	1	1	0	0	0	0	0	0	0	0	4	21	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	14	4	0	0	1	0	0	0	0	0	0
ENSELUG00000000989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000991	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	7	3	0	0	2	1	2	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	46	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	5	1	4	2	1	0	0	0	0	0	0
ENSELUG00000000994	32	7	53	21	6	11	1	0	0	0	0	0	36	14	0	2	9	10	0	0	0	0	0	0	50	29	24	5	28	12	56	0	0	0	0	0	6	48	8	11	1	15	0	0	0	0	0	0	9	2	358	20	113	1	0	0	0	0	0	0	21	14	3	17	9	9	0	0	0	0	0	0	24	8	18	1	1	1	0	0	0	0	0	0	35	79	86	35	5	42	0	0	0	0	0	0
ENSELUG00000000995	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSELUG00000000996	13	1	26	6	1	10	0	0	0	0	0	0	7	5	1	3	4	15	1	0	0	0	0	0	40	19	10	0	19	13	14	0	0	0	0	0	4	23	2	5	0	9	0	0	0	0	0	0	4	1	230	16	41	0	0	0	0	0	0	0	9	5	2	6	3	1	0	0	0	0	0	0	6	3	9	0	0	1	0	0	0	0	0	0	31	66	49	15	2	8	0	0	0	0	0	0
ENSELUG00000000997	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
ENSELUG00000000998	1	0	2	2	0	2	0	0	0	0	0	0	2	1	0	0	4	0	0	0	0	0	0	0	8	0	1	0	6	3	4	0	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	34	3	2	0	0	0	0	0	0	0	3	0	0	2	2	1	0	0	0	0	0	0	2	1	2	0	1	1	0	0	0	0	0	0	2	2	5	2	1	2	0	0	0	0	0	0
ENSELUG00000000999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001000	2	0	3	1	0	0	0	0	0	0	0	0	2	2	0	1	1	9	1	0	0	0	0	0	6	1	4	0	19	1	1	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	20	17	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	7	39	2	2	0	4	0	0	0	0	0	0
ENSELUG00000001001	448	31	180	62	12	66	5	0	0	0	0	0	123	32	4	8	17	72	4	0	0	0	0	0	59	185	650	20	49	24	131	0	0	0	0	0	29	166	16	49	4	19	2	0	0	0	0	0	3	0	141	117	416	3	0	0	0	0	0	0	226	22	20	26	28	18	0	0	0	0	0	0	71	46	43	5	4	2	0	0	0	0	0	1	39	399	525	414	9	43	0	0	0	0	0	0
ENSELUG00000001002	7	1	31	6	0	9	1	0	0	0	0	0	4	17	1	3	1	52	2	0	0	0	0	0	18	14	10	0	5	7	11	0	0	0	0	0	2	9	1	8	1	2	0	0	0	0	0	0	10	1	62	49	31	1	0	0	0	0	0	0	10	4	1	7	1	1	0	0	0	0	0	0	6	2	19	1	1	0	0	0	0	0	0	0	13	195	25	5	4	2	0	0	0	0	0	0
ENSELUG00000001003	183	38	448	202	26	104	5	0	0	0	0	0	234	126	8	20	92	179	11	0	0	0	0	0	117	231	236	69	240	118	395	0	0	0	0	0	51	463	49	83	5	128	3	0	0	0	0	0	47	6	586	269	601	7	0	0	0	0	0	0	205	278	28	86	86	64	0	0	0	0	0	0	120	63	154	4	6	5	0	0	0	0	0	0	69	795	590	199	126	166	0	0	0	0	0	0
ENSELUG00000001004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001006	98	2	41	25	3	11	2	0	0	0	0	0	12	16	5	3	5	20	1	0	0	0	0	0	18	36	122	18	41	13	48	0	0	0	0	0	9	57	8	21	1	14	0	0	0	0	0	0	3	0	112	37	77	0	0	0	0	0	0	0	66	37	5	13	8	6	0	0	0	0	0	0	8	7	26	1	0	2	0	0	0	0	0	0	11	74	86	79	19	26	0	0	0	0	0	0
ENSELUG00000001008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
