Gene_id	H07	G05	B02	B05	E07	A11	A03	G02	F09	E09	B09	D08	E05	F03	C03	B07	D06	A12	H02	H05	F05	F08	H09	H10	E12	C05	E11	E10	E03	C02	C12	E08	C11	F12	C01	E06	H04	E04	H06	G06	A02	D02	A09	F11	A10	F07	A08	C10	B10	A06	F01	C04	G07	E01	F04	D05	D03	G09	G08	G11	G03	B03	B04	F02	A01	D09	G10	F10	A04	B06	B11	D12	D04	D10	B01	B08	C09	D07	B12	A07	A05	H01	G04	H12	H03	C07	H11	C08	E02	G01	G12	H08	F06	D01	D11	C06
ENSELUG00000000012	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSELUG00000000013	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000016	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSELUG00000000017	0	1892	15126	2674	0	3	4547	4711	0	0	0	0	10221	6218	19986	45162	9890	0	440	20290	4393	0	0	1	0	4094	2	0	433	9926	1	0	0	0	845	10735	19443	484	11181	1090	4876	5993	0	0	0	0	0	1	1	5662	10010	78973	0	2658	21593	2834	5912	0	0	0	11312	4037	2306	26575	7931	0	0	0	7478	119	0	0	8854	0	6303	0	0	3798	0	15366	7028	157	18671	0	19274	12361	0	0	6261	6090	0	0	11854	3320	1	14412
ENSELUG00000000018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000020	0	882	6052	1130	0	0	2407	698	0	0	0	0	4661	2160	8156	19096	3115	0	286	9946	1202	0	0	0	0	1172	0	0	260	6167	0	0	0	0	456	4406	9971	261	2350	439	1126	2202	0	0	0	0	0	0	0	2033	4287	20725	0	724	7596	808	2914	0	0	0	4013	948	719	11915	3181	0	1	0	2756	75	0	0	1636	0	2205	0	0	1103	0	5053	3059	93	6010	1	12803	4973	0	0	1515	2200	1	0	3797	704	1	4551
ENSELUG00000000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0
ENSELUG00000000022	0	1	10	0	0	0	5	10	0	0	0	0	8	5	9	46	2	0	0	12	4	0	0	0	0	1	0	0	0	9	0	0	0	0	2	8	14	0	17	3	4	5	0	0	0	0	0	0	0	12	5	27	0	1	26	0	1	0	0	0	4	2	1	21	5	0	0	0	7	0	0	0	13	0	1	0	0	0	0	7	4	0	10	0	24	11	0	0	5	0	0	0	5	4	0	17
ENSELUG00000000023	0	987	5002	1097	0	1	3042	1792	0	0	0	0	3501	2886	5087	18089	2741	0	200	10895	1100	0	0	0	0	1572	0	0	213	5221	0	0	0	0	367	3032	5978	251	3596	609	1571	2109	0	0	1	0	0	2	2	1630	2144	24187	0	881	8771	813	1852	0	0	0	3613	1827	731	10070	1997	0	1	0	2874	67	0	0	2600	0	1652	0	0	1113	0	4460	1768	103	5015	0	12648	4733	0	0	1656	1433	0	0	2404	1376	2	7166
ENSELUG00000000024	0	3328	20869	4243	0	3	8565	11451	0	0	0	0	16662	9356	25754	64532	13396	0	828	35338	4130	0	0	3	1	4638	2	0	807	16968	0	0	0	0	1576	14457	35355	852	10476	1666	5051	9741	0	0	3	0	0	1	7	9430	14399	76740	0	2683	36110	3131	9493	0	0	1	15116	3757	2717	45930	11708	0	2	0	11280	237	1	0	13430	0	8118	0	0	3777	2	17942	11393	315	25044	0	44556	21084	0	0	6011	8400	4	0	15726	3370	2	19316
ENSELUG00000000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSELUG00000000026	0	23	126	29	0	0	122	83	0	0	0	0	124	60	248	492	94	0	11	384	33	0	0	0	0	47	0	0	7	194	0	0	0	0	18	120	181	5	95	11	54	94	0	0	0	0	0	0	0	66	88	515	0	22	367	27	62	0	0	0	94	21	20	324	86	0	0	0	70	4	0	0	84	0	44	0	0	14	0	117	61	2	179	0	272	121	0	0	66	58	0	0	96	13	0	166
ENSELUG00000000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000028	0	2	9	12	0	0	5	6	0	0	0	0	10	10	19	57	17	0	0	30	3	0	0	0	0	7	0	0	3	35	0	0	0	0	1	3	20	0	18	3	16	6	0	0	0	0	0	0	0	8	7	56	0	3	26	0	4	0	0	0	12	6	3	33	8	0	0	0	9	3	0	0	26	0	6	0	0	3	0	11	7	0	36	0	75	19	0	0	6	3	0	0	9	7	0	23
ENSELUG00000000029	0	1223	8134	1276	0	2	3723	4394	0	0	0	0	6331	3723	9389	28963	4155	0	358	11658	1661	0	0	0	0	1645	1	0	338	8006	0	0	0	0	617	5583	11741	328	5237	689	1626	3304	0	0	2	0	0	4	5	3650	4072	31495	0	1017	12287	1015	2403	0	0	0	5598	1442	1102	16373	3608	0	2	0	4137	102	0	0	6834	0	3099	0	0	1323	1	5737	3422	129	8271	0	19547	7273	0	0	2353	2466	2	0	4637	1534	0	10654
ENSELUG00000000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000033	0	122	655	138	0	0	380	672	0	0	0	0	538	341	858	2361	580	0	30	975	162	0	0	0	0	209	0	0	29	809	0	0	0	0	85	555	937	46	721	118	294	356	0	0	0	0	0	0	0	521	437	2274	0	50	1486	89	208	0	0	0	459	114	120	1408	361	0	0	0	482	16	0	0	560	0	214	0	0	98	0	394	357	17	1020	0	1844	631	0	0	316	215	0	0	324	272	0	1089
ENSELUG00000000034	0	7	16	7	0	0	10	5	0	0	0	0	6	15	22	29	5	0	0	20	7	0	0	0	0	9	0	0	1	13	0	0	0	0	2	16	22	0	11	10	5	6	0	0	0	0	0	0	0	3	9	34	0	2	41	3	3	0	0	0	10	3	0	21	8	0	0	0	16	0	0	0	7	0	2	0	0	0	0	10	10	0	14	0	14	16	0	0	4	6	0	0	10	4	0	18
ENSELUG00000000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000036	0	1594	14667	1758	0	8	6460	7583	0	0	0	0	8256	4882	13304	38236	6264	0	475	18152	2559	0	0	1	0	2616	1	0	424	11261	0	0	0	0	905	8413	17221	469	6668	885	2092	4300	0	0	0	0	0	0	0	4673	6136	48695	0	1581	17531	1982	3907	0	0	0	9459	2793	1456	20823	4844	0	0	0	5082	125	0	0	10610	0	5146	0	0	2242	0	12070	6741	184	11860	0	25729	10153	0	0	3469	4250	0	0	8414	2103	0	16618
ENSELUG00000000037	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSELUG00000000038	0	4	18	15	0	0	21	2	0	0	0	0	8	11	24	48	5	0	1	50	3	0	0	0	0	11	0	0	4	14	0	0	0	0	0	18	39	5	24	5	16	14	0	0	0	0	0	0	0	18	19	89	0	2	28	3	5	0	0	0	20	3	5	32	8	0	0	0	13	1	0	0	5	0	10	0	0	2	0	19	18	0	12	0	23	21	0	0	6	7	0	0	17	5	0	24
ENSELUG00000000044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSELUG00000000051	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSELUG00000000052	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000053	0	0	9	1	0	0	2	3	0	0	0	0	1	0	9	4	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	18	0	0	0	0	1	0	0	0	0	0	0	0	1	13	2	0	0	2	1	2	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0	10	0	1	0	0	0	0	10	16	0	2	0	5	0	0	0	0	5	0	0	9	0	0	3
ENSELUG00000000055	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	7	2	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	7	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000056	0	0	1	0	0	0	0	0	0	0	0	0	9	0	1	10	7	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	12	0	12	0	0	0	0	2	0	0	0	0	0	0
ENSELUG00000000057	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000058	0	0	0	3	0	0	2	16	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	2	0	0	2	0	2	0	0	0	0	0	0	0	0	6	1	0	0	1	0	2	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	2	0	0	0	0	1	0	8	2	0	2	0	1	6	0	0	0	1	0	0	1	0	0	1
ENSELUG00000000059	0	6	105	10	0	0	20	14	0	0	0	0	20	51	140	75	44	0	2	16	15	0	0	0	0	1	0	0	3	28	0	0	0	0	5	97	138	4	5	9	1	42	0	0	0	0	0	0	0	12	70	34	0	11	44	15	19	0	0	0	92	20	10	23	59	0	0	0	44	2	0	0	19	0	26	0	0	7	0	68	30	2	57	0	94	135	0	0	44	47	0	0	35	9	0	37
ENSELUG00000000060	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSELUG00000000062	0	1	4	0	0	0	65	1	0	0	0	0	0	2	5	24	57	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	8	0	4	4	0	0	0	0	0	0	0	0	0	1	1	0	0	1	133	0	1	0	0	0	2	118	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	2	2	241	0	4	0	0	0	2	4	0	0	0	0	0	228
ENSELUG00000000063	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2
ENSELUG00000000064	0	1	40	0	0	0	1	9	0	0	0	0	0	1	85	1	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	43	103	0	1	3	0	2	0	0	0	0	0	0	0	1	41	2	0	4	4	5	11	0	0	0	35	0	1	1	28	0	0	0	2	1	0	0	3	0	10	0	0	3	0	16	20	0	4	0	1	2	0	0	0	15	0	0	13	0	0	0
ENSELUG00000000065	0	1	4	52	0	0	0	1	0	0	0	0	10	1	2	31	2	0	1	21	10	0	0	0	0	2	0	0	1	9	0	0	0	0	0	0	10	1	11	11	6	4	0	0	0	0	0	0	0	2	2	16	0	0	2	0	2	0	0	0	3	0	10	8	2	0	0	0	2	2	0	0	6	0	4	0	0	5	0	3	3	1	4	0	24	3	0	0	5	1	0	0	2	3	0	2
ENSELUG00000000066	0	2	1	1	0	0	75	26	0	0	0	0	2	0	1	5	1	0	0	2	2	0	0	0	0	1	0	0	1	1	0	0	0	0	5	2	0	2	1	0	8	2	0	0	0	0	0	0	0	23	2	3	0	1	240	3	0	0	0	0	2	0	4	0	0	0	0	0	1	1	0	0	40	0	0	0	0	1	0	4	1	0	4	0	7	5	0	0	5	2	0	0	1	2	0	171
ENSELUG00000000067	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	1
ENSELUG00000000068	0	10	117	17	0	0	279	14	0	0	0	0	11	59	154	37	7	0	1	38	29	0	0	0	0	14	0	0	1	17	0	0	0	0	11	114	135	2	32	24	21	68	0	0	0	0	0	0	0	24	47	50	0	9	786	25	26	0	0	0	65	6	10	50	39	0	0	0	57	0	0	0	18	0	14	0	0	27	0	59	66	0	30	0	28	93	0	0	42	40	0	0	51	13	0	667
ENSELUG00000000069	0	0	0	0	0	0	0	1	0	0	0	0	69	0	0	157	5	0	1	0	0	0	0	0	0	1	0	0	0	61	0	0	0	0	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	1	1	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	1	0	2	1	0	4	0	132	0	0	0	0	4	0	0	2	0	0	1
ENSELUG00000000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000071	0	0	1	1	0	0	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2
ENSELUG00000000072	0	7	16	12	0	0	10	14	0	0	0	0	10	19	44	33	14	0	0	17	3	0	0	0	0	1	0	0	2	20	0	0	0	0	3	11	44	0	10	34	1	24	0	0	0	0	0	0	0	22	19	4	0	7	5	1	8	0	0	0	11	2	8	7	10	0	0	0	42	0	0	0	17	0	1	0	0	5	0	9	10	1	17	0	42	41	0	0	8	16	0	0	10	1	0	2
ENSELUG00000000073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000074	0	1	1	0	0	0	4	0	0	0	0	0	3	3	5	4	0	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	4	0	2	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	12	0	1	0	0	0	2	0	0	1	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	3	2	0	0	0	3	3	0	0	0	16	0	0	0	0	0	6
