Gene_id	H07	G05	B02	B05	E07	A11	A03	G02	F09	E09	B09	D08	E05	F03	C03	B07	D06	A12	H02	H05	F05	F08	H09	H10	E12	C05	E11	E10	E03	C02	C12	E08	C11	F12	C01	E06	H04	E04	H06	G06	A02	D02	A09	F11	A10	F07	A08	C10	B10	A06	F01	C04	G07	E01	F04	D05	D03	G09	G08	G11	G03	B03	B04	F02	A01	D09	G10	F10	A04	B06	B11	D12	D04	D10	B01	B08	C09	D07	B12	A07	A05	H01	G04	H12	H03	C07	H11	C08	E02	G01	G12	H08	F06	D01	D11	C06
ENSELUG00000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000003	0	628	2371	1469	0	41	80	2547	0	0	0	0	983	50	1302	949	870	6	806	943	1832	0	0	69	34	51	39	35	388	1987	21	0	18	23	11418	46	233	1395	69	56	486	728	0	11	109	0	0	122	93	5016	986	337	0	94	41	4573	5460	0	0	69	2399	445	1280	368	124	0	41	31	921	2395	16	49	5060	9	351	0	0	0	50	8547	8532	1666	1003	67	10	2	7	0	1081	1358	35	0	77	2395	33	454
ENSELUG00000000004	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000005	0	63546	305724	142778	0	275	4730	105113	0	0	0	0	76439	2413	75559	11036	115290	85	55535	65471	128029	0	0	351	171	2757	130	115	30755	89705	191	0	187	97	236100	2713	9554	117507	3803	3293	18766	43968	1	94	474	0	1	527	463	294425	100584	11438	0	5647	1878	357888	129348	0	0	324	183955	33186	92705	16027	9885	1	988	172	52810	162781	119	139	182832	92	11727	0	0	13	203	379747	282310	170230	152952	207	439	46	68	0	66754	13412	358	0	3306	176765	236	4900
ENSELUG00000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000007	0	3159	7554	3185	0	11	201	2635	0	0	0	0	3353	153	2197	3586	3794	2	1588	2069	3335	0	0	4	5	98	2	5	2769	3187	12	0	5	2	13720	103	467	1570	117	139	887	663	0	5	13	0	0	9	9	6258	4688	965	0	212	76	13596	5533	0	0	9	6649	1840	3987	662	712	0	25	6	1912	3263	2	3	5022	3	1530	0	0	0	12	14170	10049	3642	2809	6	18	2	5	0	2050	2952	12	0	123	4434	13	236
ENSELUG00000000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000011	0	2474	4929	2507	0	6	99	1814	0	0	0	0	2911	89	2103	2168	3897	6	1411	1784	2989	0	0	11	13	54	9	2	2259	1789	6	0	6	6	11820	48	312	1265	67	71	676	544	0	2	15	0	0	25	7	3194	4695	769	0	122	35	18838	4985	0	0	13	7439	1440	2848	412	672	0	21	5	1025	2494	1	1	4094	3	1438	0	0	0	8	14157	8286	3556	3016	4	8	1	3	0	1083	2441	12	0	63	3156	13	141
ENSELUG00000000012	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSELUG00000000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSELUG00000000014	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSELUG00000000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000016	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	4	0	0
ENSELUG00000000017	0	10804	12990	7177	0	33	412	12384	0	0	0	0	12166	430	13195	9725	15873	18	9834	12336	14164	0	0	35	17	180	15	10	9207	11546	31	0	27	7	23213	199	2688	9833	280	257	4283	4640	0	4	52	0	0	59	47	33450	22656	4407	0	441	148	23584	17446	0	0	33	14891	6151	13450	3294	2719	0	78	18	4306	16662	14	8	28422	8	5317	0	0	2	16	56160	15668	7625	16755	9	30	3	9	0	10466	5670	51	0	265	13707	28	859
ENSELUG00000000018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000020	0	2664	8304	2727	0	27	228	5066	0	0	0	0	1960	161	2901	5609	3011	11	2921	2452	6686	0	0	17	14	128	14	5	1552	4308	19	0	26	13	11439	136	1256	3981	200	145	815	1487	0	7	29	0	0	31	28	8659	3448	924	0	297	81	15096	5784	0	0	28	7349	872	5128	1029	412	0	32	15	2383	5828	7	13	7406	8	2433	0	0	2	19	17024	9578	2743	3228	8	23	3	8	0	3422	4569	46	0	141	4391	26	288
ENSELUG00000000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSELUG00000000022	0	3	13	5	0	0	0	5	0	0	0	0	2	0	4	6	11	0	1	0	7	0	0	0	0	0	0	0	3	5	1	0	0	0	23	0	1	1	0	0	1	2	0	0	0	0	0	0	0	12	10	0	0	0	0	22	12	0	0	0	9	5	8	1	3	0	0	0	4	3	0	0	7	0	1	0	0	0	0	18	24	6	8	0	0	0	0	0	9	5	0	0	0	13	0	2
ENSELUG00000000023	0	4458	11980	5582	0	16	246	3370	0	0	0	0	3157	376	3039	4045	6896	9	2790	2668	5243	0	0	18	11	156	10	6	3940	3978	8	0	15	7	16700	115	904	2882	204	180	1148	1088	0	8	38	0	0	20	30	7378	6756	1319	0	300	98	21451	7047	1	0	16	9789	2515	6202	832	948	0	37	10	2693	5339	1	7	4984	8	1880	0	0	0	17	25789	9613	6209	4541	2	25	3	6	0	4293	3432	30	0	167	6931	10	519
ENSELUG00000000024	0	14595	44512	16912	0	75	985	21302	0	0	0	0	15714	703	13522	5856	17920	30	12319	11636	28676	0	0	85	47	538	41	27	6985	17297	57	0	69	28	59511	433	2112	17899	708	620	4467	7757	0	19	151	0	0	108	101	42742	20863	4102	0	1013	293	68941	25825	0	0	82	35992	6444	24984	4624	2558	0	142	56	9995	27432	35	33	35620	37	3051	0	0	1	67	92280	47899	17152	17316	25	83	14	26	0	16507	4603	149	0	578	25503	69	1065
ENSELUG00000000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000026	0	66	274	117	0	1	8	294	0	0	0	0	60	5	68	145	201	0	147	66	214	0	0	4	1	3	0	0	56	232	2	0	3	0	404	2	37	108	9	7	22	39	0	1	3	0	0	5	0	220	148	25	0	12	3	335	239	0	0	2	230	46	312	26	18	0	1	1	75	199	0	0	215	0	74	0	0	0	1	611	369	102	96	0	2	0	0	0	215	154	1	0	6	177	1	8
ENSELUG00000000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000028	0	14	33	15	0	0	1	12	0	0	0	0	13	2	9	18	63	0	4	20	20	0	0	0	0	1	0	0	20	18	0	0	0	0	86	1	3	10	0	0	0	8	0	0	0	0	0	0	0	29	23	12	0	0	1	58	38	0	0	0	26	17	21	5	3	0	0	0	6	18	0	0	13	0	9	0	0	0	0	56	69	11	22	0	2	0	0	0	13	26	0	0	1	19	0	2
ENSELUG00000000029	0	5666	18749	5830	0	20	353	3754	0	0	0	0	6271	227	5148	3931	9057	5	3109	3833	8399	0	0	17	7	214	12	9	3746	6658	14	0	18	5	22325	200	941	3593	318	233	1474	2061	0	4	33	0	1	32	21	9282	10865	1343	0	404	135	33949	8907	0	0	20	15408	3096	7339	1277	1117	0	41	13	3974	6575	8	7	7711	5	1931	0	0	1	13	30006	16139	6689	5145	9	39	7	4	0	4163	2709	39	0	274	8718	11	386
ENSELUG00000000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000031	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000033	0	371	1491	642	0	0	27	428	0	0	0	0	721	23	370	394	1260	0	276	404	710	0	0	3	1	36	0	0	321	753	1	0	1	2	2064	17	84	428	36	30	132	196	0	2	3	0	0	1	3	960	1122	104	0	49	20	1728	859	0	0	1	978	297	891	142	154	0	3	0	426	641	0	0	848	0	179	0	0	0	0	2651	1774	600	645	3	4	1	0	0	552	289	3	0	18	1122	3	54
ENSELUG00000000034	0	6	14	19	0	0	0	10	0	0	0	0	5	0	8	5	6	0	2	7	7	0	0	0	0	0	0	0	8	5	0	0	0	0	18	0	5	6	0	0	3	5	0	0	0	0	0	0	0	29	15	0	0	5	0	13	12	0	0	0	7	7	12	4	5	0	0	0	3	15	0	0	9	0	18	0	0	0	0	30	21	26	7	0	0	0	0	0	10	16	0	0	0	19	0	5
ENSELUG00000000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000036	0	11960	31816	10371	0	20	643	6918	0	0	0	0	11392	423	10680	10763	12282	15	5432	7241	16044	0	0	26	11	325	15	6	6159	10522	17	0	18	14	36396	290	2435	8050	502	382	2632	2678	0	6	40	0	0	30	27	18966	14990	2966	0	728	217	59580	13035	0	0	25	24596	4284	11152	2055	1614	0	77	6	6527	12906	7	10	14829	4	5230	0	0	4	15	55197	24995	10806	10978	7	60	4	11	0	8734	9281	50	0	404	13704	20	776
ENSELUG00000000037	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	2	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSELUG00000000038	0	5	20	6	0	0	0	10	0	0	0	0	8	0	4	1	18	0	4	3	3	0	0	0	0	1	0	0	9	7	0	0	0	0	10	0	5	19	3	3	6	3	0	1	0	0	0	0	1	28	12	4	0	0	0	12	17	0	0	1	24	11	25	1	3	0	0	0	6	36	0	0	27	0	9	0	0	0	0	86	26	14	7	0	0	0	0	0	13	7	0	0	0	15	0	1
ENSELUG00000000044	0	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	2	0	0	65	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSELUG00000000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000051	0	0	1	0	0	0	0	1	0	0	0	0	36	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000052	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000053	0	0	0	1	0	0	0	7	0	0	0	0	2	0	7	7	0	0	1	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	6	0	0	8	0	0	1	1	0	0	0	0	0	0	0	35	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	27	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000055	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
ENSELUG00000000056	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	4	0	0	0	0	0	1	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0
ENSELUG00000000057	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000058	0	1	0	0	0	0	0	5	0	0	0	0	13	0	2	57	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	3	0	0	8	0	0	0	0	0	1	3	1	3	0	0	0	0	0	0	1	0	0	0	0	4	0	0
ENSELUG00000000059	0	17	31	68	0	0	3	65	0	0	0	0	47	1	63	31	9	0	12	39	23	0	0	0	0	1	1	0	6	51	0	0	0	0	106	3	7	58	0	0	34	11	0	0	1	0	0	1	3	169	7	35	0	6	1	62	25	0	0	0	28	6	18	10	0	0	0	0	14	42	0	0	120	0	13	0	0	0	0	44	45	51	11	0	0	0	0	0	16	13	1	0	1	99	1	2
ENSELUG00000000060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000062	0	68	0	3	0	1	3	0	0	0	0	0	0	0	1	4	2	0	1	144	4	0	0	0	0	2	0	0	7	0	0	0	0	0	2	0	1	3	1	0	1	2	0	0	0	0	0	0	1	9	2	96	0	0	0	0	1	0	0	0	0	3	86	39	0	0	0	0	5	0	1	0	2	0	2	0	0	0	0	0	0	2	3	0	0	0	0	0	57	1	0	0	2	1	0	0
ENSELUG00000000063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSELUG00000000064	0	1	0	1	0	0	0	32	0	0	0	0	4	0	15	9	4	0	9	2	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	26	1	1	0	2	0	0	0	0	0	0	0	101	2	0	0	0	0	0	2	0	0	0	0	3	4	3	0	0	0	0	4	29	0	0	89	0	4	0	0	0	3	2	4	2	1	0	0	0	0	0	1	1	0	0	0	3	0	0
ENSELUG00000000065	0	2	17	4	0	0	0	5	0	0	0	0	3	0	1	2	8	0	2	4	18	0	0	0	0	0	0	0	15	2	0	0	0	0	35	0	4	0	1	1	6	36	0	0	0	0	0	0	0	1	8	3	0	1	0	32	2	0	0	0	11	5	6	1	3	0	0	0	7	1	0	0	2	0	1	0	0	0	0	20	15	3	7	0	0	0	0	0	1	13	0	0	0	5	0	15
ENSELUG00000000066	0	237	2	1	0	0	0	3	0	0	0	0	60	0	1	32	6	0	3	1	0	0	0	0	0	1	0	0	6	33	0	0	0	0	8	1	2	1	0	2	4	4	0	0	0	0	0	0	0	4	2	1	0	0	0	2	1	0	0	1	2	0	130	1	1	0	0	0	9	2	0	0	5	0	1	0	0	0	0	0	2	4	6	0	0	0	0	0	143	2	1	0	3	8	0	0
ENSELUG00000000067	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	7	0	0
ENSELUG00000000068	0	143	67	82	0	0	1	61	0	0	0	0	45	3	44	42	18	0	28	13	58	0	0	0	0	0	0	0	30	73	0	0	0	0	38	2	8	88	2	2	14	56	0	0	3	0	0	0	0	148	67	8	0	4	1	77	5	0	0	0	36	37	382	4	10	0	0	0	30	50	0	0	195	1	23	0	0	0	0	29	16	64	24	0	0	0	0	0	251	7	1	0	2	105	0	12
ENSELUG00000000069	0	1	2	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	2	2	0	0	0	0	125	2	1	1	0	1	0	0	0	0	0	0	0	0	0	4	5	3	0	1	0	0	55	0	0	0	0	1	4	1	0	0	0	0	7	0	0	0	3	0	1	0	0	0	0	0	109	0	1	0	0	0	0	0	5	40	0	0	0	1	0	1
ENSELUG00000000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000071	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1	6	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	2	2	0	0	0	4	0	0
ENSELUG00000000072	0	1	9	30	0	0	0	12	0	0	0	0	12	1	6	2	6	0	9	1	18	0	0	0	0	0	0	0	0	15	0	0	0	0	37	0	1	13	0	0	5	12	0	0	0	0	0	0	0	43	10	0	0	1	0	8	27	0	0	0	10	3	12	0	0	0	2	0	13	6	0	0	41	0	3	0	0	0	0	12	23	23	3	0	0	0	0	0	7	2	0	0	1	75	0	2
ENSELUG00000000073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000074	0	7	1	15	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	8	1	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	2	28	0	0	0	0	0	0	3	1	0	0	0	7	0	0
ENSELUG00000000075	0	12	10	46	0	0	1	42	0	0	0	0	8	1	24	14	3	0	11	7	5	0	0	1	0	1	0	0	8	7	0	0	0	0	30	0	7	23	2	1	5	44	0	0	0	0	0	0	0	99	16	1	0	0	2	49	16	0	0	0	13	5	13	1	1	0	0	1	5	9	0	0	75	0	15	0	0	0	0	7	18	14	8	0	0	0	0	0	5	8	0	0	1	48	0	4
