Gene_id	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
ENSELUG00000000012	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSELUG00000000013	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000016	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSELUG00000000017	6550	4014	3807	6182	5769	4671	12685	0	0	0	3	0	5213	12456	3346	1939	2237	107	36784	0	0	1	0	0	737	8247	16478	63178	3379	11929	10191	0	0	1	0	1	2749	4952	4924	7245	2353	8144	3083	0	0	0	1	0	2186	5176	373	426	8480	8882	0	0	0	0	2	0	8307	21780	5152	17817	3583	9649	0	0	0	0	0	0	5057	3879	9373	15273	1570	933	0	0	0	0	0	0	130	418	15894	15908	16692	9259	0	0	0	1	0	0
ENSELUG00000000018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSELUG00000000020	2695	951	2004	2312	2588	1707	4265	0	0	0	0	0	1843	5095	807	610	932	67	16031	0	0	0	0	0	388	5162	6908	17331	1001	3846	4198	0	0	0	0	0	608	1901	2471	1375	678	2597	942	0	0	0	1	0	621	1276	224	232	3911	3704	0	0	0	0	0	0	3594	10066	1821	6407	1007	3194	0	0	0	0	0	0	1832	584	3372	5081	744	381	0	0	0	1	0	1	77	269	10774	8346	8342	1997	0	0	0	0	0	1
ENSELUG00000000021	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
ENSELUG00000000022	4	3	5	6	4	11	6	0	0	0	0	0	1	8	2	1	0	0	42	0	0	0	0	0	2	8	9	22	1	14	11	0	0	0	0	0	2	4	1	9	0	2	0	0	0	0	0	0	1	4	0	0	7	7	0	0	0	0	0	0	4	17	4	21	3	5	0	0	0	0	0	0	0	9	4	10	1	2	0	0	0	0	0	0	0	0	24	12	11	13	0	0	0	0	0	0
ENSELUG00000000023	1683	1286	2506	2412	1479	1373	3695	0	0	1	1	0	1387	4152	1534	612	912	64	14841	0	0	2	0	0	320	4325	4253	19742	1288	6023	3974	0	0	2	0	0	1116	1757	1532	2128	678	2267	915	0	0	0	2	0	737	1373	187	221	2930	2506	0	0	0	0	0	0	1775	8345	2380	7301	895	1984	0	0	0	0	0	0	1210	1497	2980	4181	810	508	0	0	0	1	0	0	86	182	10458	4973	9011	2999	0	0	0	0	0	0
ENSELUG00000000024	9700	4190	7104	9322	9422	7818	14752	0	0	2	3	0	6737	17173	3116	2230	3534	214	52432	0	0	5	1	2	1372	13911	21270	61845	3840	15985	17409	0	0	1	0	0	2859	8107	7837	11042	2593	11080	3116	0	0	0	2	0	2221	4958	711	767	13707	11933	0	0	0	0	2	1	11994	37684	7740	29632	3437	12909	0	0	0	0	0	0	6965	9392	12587	20655	2778	1403	0	0	0	2	1	4	273	776	36314	28991	29024	8686	0	0	0	3	0	0
ENSELUG00000000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000026	71	46	102	60	53	53	94	0	0	0	0	0	39	102	18	17	27	1	404	0	0	0	0	0	15	158	216	436	39	144	102	0	0	0	0	0	12	80	56	70	20	77	13	0	0	0	0	0	20	48	6	5	103	97	0	0	0	0	0	0	69	276	53	319	29	77	0	0	0	0	0	0	43	69	80	147	20	10	0	0	0	0	0	0	1	11	233	153	328	79	0	0	0	0	0	0
ENSELUG00000000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSELUG00000000028	8	13	5	9	7	7	10	0	0	0	0	0	3	7	6	3	12	1	48	0	0	0	0	0	1	28	17	50	7	20	17	0	0	0	0	0	6	6	4	20	0	10	3	0	0	0	0	0	3	4	2	0	10	2	0	0	0	0	0	0	7	29	10	24	3	6	0	0	0	0	0	0	3	5	7	30	2	3	0	0	0	0	0	0	0	0	59	17	26	16	0	0	0	0	0	0
ENSELUG00000000029	3014	1386	3133	3454	2876	3074	4794	0	0	2	1	0	2583	6763	1234	912	1079	98	23958	0	0	5	0	1	529	6645	7845	25955	1399	8930	6036	0	0	4	0	0	1302	2780	2020	5691	858	3473	1085	0	0	0	0	0	879	1974	302	292	5317	4652	0	0	0	0	1	0	3396	13641	3137	10216	1392	3869	0	0	0	0	0	0	2072	3692	4675	6903	1008	570	0	0	0	1	0	2	109	340	16173	9746	9682	4365	0	0	0	0	0	0
ENSELUG00000000030	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000031	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000033	302	244	322	402	304	441	331	0	0	0	0	0	178	530	99	98	119	13	1954	0	0	0	0	0	71	671	722	1901	175	896	527	0	0	0	0	0	238	308	167	474	80	480	77	0	0	0	0	0	42	261	25	41	459	458	0	0	0	0	0	0	360	1177	280	1258	137	276	0	0	0	0	0	0	175	551	379	838	100	106	0	0	0	0	0	0	15	26	1528	796	847	598	0	0	0	0	0	0
ENSELUG00000000034	7	4	6	14	10	3	9	0	0	0	0	0	2	12	2	0	7	0	23	0	0	0	0	0	2	11	19	30	7	18	15	0	0	0	0	0	4	6	3	6	3	5	0	0	0	0	0	0	2	4	1	0	4	14	0	0	0	0	0	0	9	20	12	28	4	9	0	0	0	0	0	0	6	4	9	12	6	8	0	0	0	0	0	0	0	0	14	19	17	11	0	0	0	0	0	0
ENSELUG00000000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000036	4072	1770	5410	4268	5623	3916	10132	0	0	0	4	0	4354	12264	2363	1223	1492	115	31540	0	0	0	0	0	764	9305	11166	40260	2197	13787	8467	0	0	0	0	0	1760	3626	3292	8783	1645	5249	1887	0	0	0	0	0	1336	2881	371	416	6920	7053	0	0	0	0	1	0	5178	17392	4043	14540	2129	6944	0	0	0	0	0	0	3577	6364	7951	9845	1351	753	0	0	0	0	0	0	162	439	21255	14314	15064	5578	0	0	0	1	0	0
ENSELUG00000000037	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSELUG00000000038	7	12	19	12	15	11	14	0	0	0	0	0	8	14	2	3	12	1	39	0	0	0	0	0	0	12	22	77	11	20	18	0	0	0	0	0	4	12	5	5	2	5	2	0	0	0	0	0	2	4	3	5	7	15	0	0	0	0	0	0	14	31	11	26	3	12	0	0	0	0	0	0	6	2	16	8	4	4	0	0	0	0	0	0	0	1	19	35	43	21	0	0	0	0	0	0
ENSELUG00000000044	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000051	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000052	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSELUG00000000053	3	0	2	0	15	1	8	0	0	0	0	0	1	8	0	0	1	0	4	0	0	0	0	0	0	1	9	1	0	3	0	0	0	0	0	0	0	1	2	7	1	1	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	11	0	0	2	0	8	0	0	0	0	0	0	5	1	14	2	0	0	0	0	0	0	0	0	0	1	5	14	0	0	0	0	0	0	0	0
ENSELUG00000000055	3	0	0	1	1	0	3	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	6	2	0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	7	2	0	0	0	0	0	0	0	0
ENSELUG00000000056	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	6	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	8	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
ENSELUG00000000057	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000058	3	0	2	3	2	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	1	0	1	2	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	4	0	0	1	1	1	0	0	0	0	0	0	1	14	3	2	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
ENSELUG00000000059	49	1	16	42	24	12	57	0	0	0	0	0	21	94	15	8	9	2	67	0	0	0	0	0	3	27	118	30	1	31	111	0	0	0	0	0	5	38	17	16	14	39	7	0	0	0	0	0	11	32	3	3	18	82	0	0	0	0	0	0	56	21	40	41	14	31	0	0	0	0	0	0	39	14	71	48	6	7	0	0	0	0	0	0	2	2	69	115	12	5	0	0	0	0	0	0
ENSELUG00000000060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000062	1	0	53	2	2	1	0	0	0	0	0	0	0	4	92	0	0	0	22	0	0	0	0	0	0	1	5	0	2	195	0	0	0	0	0	0	0	0	1	2	0	48	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	1	101	0	0	0	0	0	0	0	0	3	1	2	193	1	3	0	0	0	0	0	0	1	0	4	6	2	4	0	0	0	0	0	0
ENSELUG00000000063	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000064	22	0	1	2	17	1	15	0	0	0	0	0	8	34	0	1	0	1	1	0	0	0	0	0	1	1	66	2	0	0	2	0	0	0	0	0	0	2	7	3	4	0	2	0	0	0	0	0	4	0	3	0	0	36	0	0	0	0	0	0	33	1	1	4	0	11	0	0	0	0	0	0	14	8	28	3	1	1	0	0	0	0	0	0	0	1	1	73	0	1	0	0	0	0	0	0
ENSELUG00000000065	2	5	0	2	3	2	3	0	0	0	0	0	4	4	0	9	41	2	28	0	0	0	0	0	0	9	2	14	2	2	3	0	0	0	0	0	3	3	2	5	0	1	5	0	0	0	0	0	0	4	1	1	8	0	0	0	0	0	0	0	1	8	1	2	8	2	0	0	0	0	0	0	1	1	3	4	1	10	0	0	0	0	0	0	1	1	20	7	17	10	0	0	0	0	0	0
ENSELUG00000000066	0	7	58	1	1	19	4	0	0	0	0	0	0	1	0	4	1	1	5	0	0	0	0	0	3	1	1	3	1	141	4	0	0	0	0	0	2	2	0	35	2	1	1	0	0	0	0	0	1	5	1	1	2	2	0	0	0	0	0	0	2	0	0	207	2	1	0	0	0	0	0	0	2	21	2	4	2	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0
ENSELUG00000000067	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSELUG00000000068	35	17	229	47	53	15	52	0	0	0	0	0	11	99	5	9	13	0	34	0	0	0	0	0	11	11	126	39	13	562	84	0	0	0	0	0	11	55	22	18	16	7	22	0	0	0	0	0	9	40	1	2	11	90	0	0	0	0	0	0	44	41	48	646	22	42	0	0	0	0	0	0	32	10	59	26	7	22	0	0	0	0	0	0	0	1	22	112	32	28	0	0	0	0	0	0
ENSELUG00000000069	2	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	2	128	0	0	0	0	0	0	55	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	5	1	0	0	0	0	0	0	0	0	1	58	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	1	105	1	0	2	0	0	0	0	0	0
ENSELUG00000000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000071	1	0	2	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	2	2	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
ENSELUG00000000072	8	1	8	34	10	17	9	0	0	0	0	0	1	13	2	7	10	0	32	0	0	0	0	0	2	16	31	4	1	2	34	0	0	0	0	0	1	16	7	13	1	12	3	0	0	0	0	0	5	7	2	0	8	8	0	0	0	0	0	0	15	5	17	5	3	10	0	0	0	0	0	0	10	10	10	14	6	26	0	0	0	0	0	0	1	0	32	36	12	8	0	0	0	0	0	0
ENSELUG00000000073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000074	1	0	4	2	1	1	3	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	2	4	1	0	6	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	3	1	3	10	1	0	0	0	0	0	0	0	12	0	1	0	1	1	0	0	0	0	0	0	0	1	3	4	2	1	0	0	0	0	0	0
