Gene_id	H07	G05	B02	B05	E07	A11	A03	G02	F09	E09	B09	D08	E05	F03	C03	B07	D06	A12	H02	H05	F05	F08	H09	H10	E12	C05	E11	E10	E03	C02	C12	E08	C11	F12	C01	E06	H04	E04	H06	G06	A02	D02	A09	F11	A10	F07	A08	C10	B10	A06	F01	C04	G07	E01	F04	D05	D03	G09	G08	G11	G03	B03	B04	F02	A01	D09	G10	F10	A04	B06	B11	D12	D04	D10	B01	B08	C09	D07	B12	A07	A05	H01	G04	H12	H03	C07	H11	C08	E02	G01	G12	H08	F06	D01	D11	C06
ENSELUG00000000012	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000016	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000017	0	87	6613	2302	0	5	8438	3141	0	0	0	0	24507	887	30740	287	3215	0	40152	5263	2721	0	0	1	0	4883	0	0	13879	8409	1	0	0	0	10216	121	23062	17518	7265	150	1689	14693	0	0	0	0	0	1	1	5190	11989	3807	0	3103	2570	246	3915	0	0	0	6139	216	412	6070	12908	0	21	0	5547	7963	0	0	3731	0	14190	0	0	127	0	162	880	3530	235	0	15456	13121	0	0	125	12057	1	0	3174	3963	0	3377
ENSELUG00000000018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000020	0	89	2155	1927	0	0	4256	1011	0	0	0	0	6671	658	14034	162	888	0	17021	2037	1059	0	0	0	0	3943	0	1	4076	3283	0	0	0	0	3413	79	11154	7060	2726	109	849	6397	0	1	0	0	1	0	2	2215	7305	1089	0	868	1251	170	864	0	0	1	2152	165	305	1573	10366	0	4	2	2900	3457	0	0	2012	1	4393	0	0	86	0	86	411	1126	170	0	7614	5464	0	0	82	1585	0	0	1689	1051	0	1348
ENSELUG00000000021	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000022	0	0	2	5	0	0	12	0	0	0	0	0	5	1	19	0	1	0	16	3	0	0	0	0	0	11	0	0	4	3	0	0	0	0	2	0	8	11	4	0	1	5	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	0	0	4	7	0	0	0	3	6	0	0	0	0	10	0	0	0	0	0	1	2	0	0	7	9	0	0	0	7	0	0	3	0	0	1
ENSELUG00000000023	0	67	2084	1767	0	1	4090	673	0	0	0	0	5954	695	14356	161	995	0	16231	2124	881	0	0	0	0	7814	1	0	3743	2148	0	0	0	0	2889	59	10651	5348	3286	105	885	4275	0	0	0	0	0	1	2	1521	7261	1193	0	962	1799	139	873	1	0	0	2357	146	261	3356	12679	0	12	0	1903	3716	0	0	1739	0	5426	0	0	65	0	80	271	1301	116	0	5027	5003	0	0	61	3740	0	0	1286	1272	0	2229
ENSELUG00000000024	0	227	9165	7498	0	1	16311	3849	0	0	0	0	24862	1852	45113	520	3087	0	60182	6947	3732	0	0	2	2	17311	1	0	19789	8909	2	0	1	0	18846	285	40045	26455	11582	340	2858	25744	0	0	2	0	2	3	7	7553	25535	4266	0	3879	5834	513	5563	0	0	2	8761	482	1084	6927	38516	0	26	1	9828	14039	0	1	7179	0	25815	0	0	275	0	331	1758	5422	534	0	26773	22958	0	0	275	16357	2	0	7523	3773	1	5553
ENSELUG00000000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSELUG00000000026	0	7	45	61	0	0	172	21	0	0	0	0	170	31	429	3	18	0	557	58	30	0	0	0	0	187	0	0	97	66	0	0	0	0	83	1	177	211	121	3	33	198	0	0	0	0	0	0	0	38	153	23	0	13	40	7	38	0	0	0	56	6	9	82	241	0	1	0	74	102	0	0	55	0	124	0	0	1	0	3	15	22	3	0	184	129	0	0	2	80	0	0	42	38	0	34
ENSELUG00000000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000028	0	0	2	2	0	0	12	0	0	0	0	0	10	0	25	1	2	0	58	10	3	0	0	0	0	16	0	0	10	5	0	0	0	0	20	0	28	29	11	0	2	12	0	0	0	0	0	0	0	3	22	4	0	3	4	1	11	0	0	0	4	0	0	8	9	0	0	0	6	10	0	0	4	0	9	0	0	0	0	0	3	0	1	0	15	12	0	0	0	7	0	0	2	4	0	6
ENSELUG00000000029	0	120	2779	2516	0	0	5876	1134	0	0	0	0	9221	818	22722	237	1052	0	23263	2259	1153	0	0	1	0	9013	0	0	6862	3945	0	0	0	0	6203	101	17035	8891	4308	153	1264	6890	0	0	1	0	1	0	1	2176	11654	1426	0	1596	1722	205	1581	0	0	0	3470	208	456	5501	18295	0	14	0	2714	5035	0	0	1940	0	11043	0	0	113	0	123	676	2279	195	0	8025	7666	0	0	135	7415	1	0	2032	1542	0	2085
ENSELUG00000000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000031	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSELUG00000000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000033	0	9	210	162	0	0	602	78	0	0	0	0	772	95	1695	13	64	0	1270	250	66	0	0	0	0	878	0	0	564	199	0	0	0	0	553	9	884	880	332	14	85	549	0	0	0	0	0	0	0	152	728	128	0	74	166	22	161	0	0	0	303	18	45	330	1076	0	0	0	253	525	0	0	168	0	1029	0	0	9	0	6	146	131	15	0	625	567	0	0	12	428	0	0	229	151	0	150
ENSELUG00000000034	0	0	7	6	0	0	28	6	0	0	0	0	11	3	12	0	1	0	24	6	0	0	0	0	0	19	0	0	21	7	0	0	0	0	12	0	18	7	7	0	2	20	0	0	0	0	0	0	0	5	9	2	0	1	3	0	2	0	0	0	7	0	1	7	10	0	0	0	7	5	0	0	2	0	11	0	0	0	0	0	1	2	1	0	16	11	0	0	1	3	0	0	1	5	0	6
ENSELUG00000000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000036	0	126	5008	3792	0	0	7304	2427	0	0	0	0	14706	1172	32520	267	1978	0	32439	4479	2567	0	0	0	0	15007	0	0	9653	6357	0	0	0	0	7136	135	27550	11119	6986	208	2095	12312	0	2	0	0	0	0	0	4601	16387	2339	0	2038	2424	286	2578	0	0	0	5017	281	610	5205	27424	0	19	0	4718	6892	0	0	3654	0	17878	0	0	154	0	177	885	2933	254	0	12184	15573	0	0	170	11284	0	0	4271	2473	0	3717
ENSELUG00000000037	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
ENSELUG00000000038	0	1	8	6	0	0	6	3	0	0	0	0	18	2	38	0	6	0	27	15	6	0	0	0	0	21	0	0	19	9	0	0	0	0	9	0	36	10	8	2	3	18	0	0	0	0	0	0	0	3	6	4	0	3	2	0	1	0	0	0	6	0	0	10	11	0	0	0	8	7	0	0	4	0	4	0	0	1	0	0	2	4	0	0	17	26	0	0	1	4	0	0	3	7	0	5
ENSELUG00000000044	0	0	0	2	0	0	2	0	0	0	0	0	2	0	1	0	1	0	5	1	0	0	0	0	0	5	0	0	652	1	0	0	0	0	21	0	7	2	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	4	4	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	57	0	0	3	1	0	0	0	0	1	0	1	0	0	1
ENSELUG00000000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSELUG00000000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	2	0	0	0	0	1	0	0	0	37	0	0	10	0	0	0
ENSELUG00000000052	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSELUG00000000053	0	0	0	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	23	7	0	0	0	0	6	0	0	0	0	0	1	14	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	10	13	0	0	0	4	0	0	1	4	0	0
ENSELUG00000000055	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
ENSELUG00000000056	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000057	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	5	0	0	0	1	0	0	0	0	4	0	0	3	0	0	0
ENSELUG00000000058	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	1	4	0	0	0	0	7	1	0	0	3	0	0	2	0	0	0	0	0	0	0	4	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	14	0	0	4	0	0	0
ENSELUG00000000059	0	0	21	10	0	0	96	22	0	0	0	0	193	7	41	0	18	0	93	3	21	0	0	0	0	20	0	0	157	58	0	0	0	0	15	0	18	37	10	0	5	90	0	0	0	0	0	0	0	21	29	2	0	15	28	1	18	0	0	0	51	1	2	5	20	0	0	0	37	32	0	0	24	0	68	0	0	1	0	2	4	23	1	0	120	66	0	0	1	38	1	0	12	12	0	26
ENSELUG00000000060	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSELUG00000000062	0	1	37	1	0	0	1	2	0	0	0	0	3	30	1	0	1	0	26	0	0	0	0	0	0	191	0	0	2	2	0	0	0	0	0	0	0	0	99	0	17	8	0	0	0	0	0	0	0	2	2	0	0	37	0	1	0	0	0	0	82	1	3	2	1	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	3	26	0	5
ENSELUG00000000063	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1
ENSELUG00000000064	0	0	0	2	0	0	1	11	0	0	0	0	81	0	0	0	0	0	3	1	6	0	0	0	0	0	0	0	5	17	0	0	0	0	8	1	1	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	9	2	0	0	5	0	3	0	0	0	0	1	0	10	2	0	48	38	0	0	0	8	0	0	0	0	0	0
ENSELUG00000000065	0	0	2	7	0	0	6	0	0	0	0	0	6	1	11	0	11	0	27	3	1	0	0	0	0	7	0	0	257	1	0	0	0	0	58	0	16	6	1	0	0	9	0	0	0	0	0	0	0	3	11	6	0	1	1	0	0	0	0	0	2	0	0	9	10	0	0	0	2	10	0	0	2	0	1	0	0	0	0	0	0	36	0	0	5	5	0	0	0	0	0	0	0	0	0	1
ENSELUG00000000066	0	1	2	2	0	0	1	2	0	0	0	0	11	25	2	0	1	0	5	2	0	0	0	0	0	338	0	0	4	0	0	0	0	0	3	0	2	2	87	0	42	4	0	0	0	0	0	0	0	3	1	1	0	2	8	1	22	0	0	0	1	0	1	2	3	0	0	0	5	2	0	0	1	0	43	0	0	0	0	0	1	0	1	0	9	3	0	0	0	56	0	0	17	86	0	0
ENSELUG00000000067	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000068	0	0	11	10	0	0	139	9	0	0	0	0	224	61	45	0	16	0	26	10	19	0	0	0	0	493	0	0	368	47	0	0	0	0	106	3	28	17	341	2	78	70	0	0	0	0	0	0	0	24	39	11	0	3	28	6	10	0	0	0	18	2	4	44	38	0	2	0	20	3	0	0	23	0	33	0	0	2	0	0	5	54	1	0	140	88	0	0	0	20	0	0	5	96	0	16
ENSELUG00000000069	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	1	1	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	80	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	2	2	2	0	0	0	0	27	0	0	1	0	0	0	0	1	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000071	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000072	0	0	4	5	0	0	44	3	0	0	0	0	28	0	7	0	2	0	11	3	1	0	0	0	0	7	0	0	96	3	0	0	0	0	13	0	4	22	6	0	0	28	0	0	0	0	0	0	0	0	9	1	0	1	8	0	8	0	0	0	6	0	0	1	2	0	0	0	10	7	0	0	14	0	22	0	0	0	0	0	3	3	1	0	29	15	0	0	0	0	0	0	5	3	0	4
ENSELUG00000000073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000074	0	0	0	1	0	0	5	1	0	0	0	0	4	3	4	0	0	0	2	1	1	0	0	0	0	3	0	0	2	2	0	0	0	0	1	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	4
